1668622800,464.06,590.46
1668622860,502.98,580.76
1668622920,508.30,573.93
1668622980,482.95,568.63
1668623040,452.80,563.97
1668623100,430.92,558.98
1668623160,380.61,553.41
1668623220,59.10,546.44
1668623280,173.46,540.20
1668623340,370.93,534.46
1668623400,776.72,529.09
1668623460,765.38,524.05
1668623520,584.72,519.28
1668623580,652.19,518.65
1668623640,707.66,521.69
1668623700,725.06,526.71
1668623760,699.22,532.54
1668623820,643.89,538.61
1668623880,547.63,544.65
1668623940,476.72,550.52
1668624000,428.43,551.46
1668624060,384.71,548.84
1668624120,318.72,543.48
1668624180,310.72,535.32
1668624240,323.34,525.99
1668624300,178.73,516.33
1668624360,78.45,503.30
1668624420,97.55,489.19
1668624480,193.44,474.91
1668624540,254.78,460.91
1668624600,306.95,447.40
1668624660,314.22,434.45
1668624720,307.70,425.49
1668624780,344.99,418.66
1668624840,60.71,413.00
1668624900,153.77,405.14
1668624960,232.63,396.41
1668625020,281.48,387.50
1668625080,300.01,378.73
1668625140,279.79,370.23
1668625200,273.62,363.94
1668625260,273.05,358.69
1668625320,267.20,354.05
1668625380,267.10,349.68
1668625440,227.33,345.54
1668625500,239.38,341.04
1668625560,266.62,336.49
1668625620,233.03,332.03
1668625680,72.11,327.44
1668625740,162.44,322.41
1668625800,252.73,317.31
1668625860,291.14,312.29
1668625920,290.20,307.45
1668625980,292.62,302.80
1668626040,295.06,300.37
1668626100,290.93,299.06
1668626160,284.37,298.23
1668626220,271.60,297.49
1668626280,264.20,296.49
1668626340,235.36,295.21
1668626400,60.92,293.10
1668626460,121.93,288.54
1668626520,159.81,282.93
1668626580,196.50,276.96
1668626640,214.30,270.96
1668626700,184.08,265.11
1668626760,226.65,261.46
1668626820,251.57,258.94
1668626880,238.32,257.02
1668626940,250.15,255.44
1668627000,197.93,254.06
1668627060,130.59,252.00
1668627120,102.19,249.25
1668627180,152.29,246.26
1668627240,236.23,243.21
1668627300,286.07,240.23
1668627360,269.33,237.34
1668627420,201.54,235.92
1668627480,243.05,235.23
1668627540,331.70,235.10
1668627600,361.72,236.35
1668627660,353.51,238.23
1668627720,264.60,240.36
1668627780,126.81,242.55
1668627840,186.11,244.72
1668627900,95.01,245.01
1668627960,272.35,244.39
1668628020,236.62,243.36
1668628080,284.28,242.15
1668628140,298.48,240.90
1668628200,316.97,241.75
1668628260,333.60,243.74
1668628320,317.75,246.23
1668628380,297.89,248.89
1668628440,261.12,251.57
1668628500,229.08,254.19
1668628560,233.44,254.86
1668628620,82.56,254.59
1668628680,41.64,251.38
1668628740,169.09,246.85
1668628800,174.26,241.82
1668628860,188.95,236.66
1668628920,215.25,231.58
1668628980,238.49,229.04
1668629040,244.65,227.79
1668629100,216.83,227.26
1668629160,158.53,227.10
1668629220,165.01,225.39
1668629280,133.77,222.99
1668629340,108.55,219.62
1668629400,90.62,215.54
1668629460,129.58,211.24
1668629520,154.10,206.93
1668629580,59.74,202.73
1668629640,96.48,198.31
1668629700,20.57,193.91
1668629760,140.57,189.61
1668629820,212.53,185.49
1668629880,234.75,181.54
1668629940,106.87,179.39
1668630000,43.81,178.16
1668630060,134.29,177.01
1668630120,183.03,175.93
1668630180,203.50,174.92
1668630240,213.82,173.95
1668630300,194.92,173.04
1668630360,169.12,172.83
1668630420,193.36,172.96
1668630480,194.78,173.53
1668630540,201.73,174.30
1668630600,194.93,175.15
1668630660,188.05,176.02
1668630720,188.69,176.87
1668630780,189.87,177.70
1668630840,179.60,178.26
1668630900,103.55,178.70
1668630960,55.68,177.22
1668631020,95.36,174.88
1668631080,129.96,172.19
1668631140,173.35,169.39
1668631200,214.62,166.62
1668631260,213.27,166.49
1668631320,226.02,167.61
1668631380,221.12,169.46
1668631440,216.91,171.62
1668631500,218.09,173.87
1668631560,221.01,176.11
1668631620,222.23,178.29
1668631680,233.63,180.43
1668631740,231.79,181.56
1668631800,218.30,182.19
1668631860,206.17,182.56
1668631920,35.94,182.80
1668631980,93.19,182.98
1668632040,123.66,182.56
1668632100,184.19,181.87
1668632160,198.97,181.08
1668632220,215.07,180.25
1668632280,226.51,179.42
1668632340,228.44,180.20
1668632400,242.71,181.72
1668632460,233.78,183.55
1668632520,199.58,185.49
1668632580,149.39,187.43
1668632640,149.33,188.20
1668632700,175.27,188.40
1668632760,211.82,188.33
1668632820,221.91,188.12
1668632880,220.13,187.86
1668632940,223.94,188.39
1668633000,206.94,189.28
1668633060,204.71,190.31
1668633120,219.73,191.40
1668633180,187.51,191.95
1668633240,171.92,192.25
1668633300,175.02,192.40
1668633360,98.13,192.05
1668633420,30.26,189.79
1668633480,99.18,186.69
1668633540,154.69,183.26
1668633600,160.77,179.77
1668633660,52.94,176.33
1668633720,60.21,172.87
1668633780,123.17,169.49
1668633840,135.15,166.23
1668633900,145.11,163.11
1668633960,147.06,160.13
1668634020,142.19,158.39
1668634080,144.09,157.24
1668634140,143.50,156.39
1668634200,149.23,155.71
1668634260,147.49,155.13
1668634320,141.76,154.60
1668634380,145.37,154.08
1668634440,37.18,153.57
1668634500,63.17,151.71
1668634560,117.56,149.26
1668634620,138.21,146.59
1668634680,10.30,143.89
1668634740,45.69,141.33
1668634800,120.92,138.90
1668634860,133.78,136.59
1668634920,153.59,134.40
1668634980,161.57,132.33
1668635040,179.65,132.07
1668635100,177.22,133.11
1668635160,182.00,134.73
1668635220,179.37,136.01
1668635280,178.47,137.09
1668635340,117.36,138.05
1668635400,117.24,138.92
1668635460,152.69,139.74
1668635520,165.34,140.45
1668635580,165.69,141.41
1668635640,171.06,142.47
1668635700,170.75,143.65
1668635760,166.74,144.86
1668635820,169.41,146.05
1668635880,181.99,147.20
1668635940,114.20,147.77
1668636000,33.04,148.05
1668636060,110.63,147.39
1668636120,126.99,146.31
1668636180,152.00,145.06
1668636240,160.51,143.75
1668636300,195.22,142.45
1668636360,206.74,142.79
1668636420,171.06,143.88
1668636480,166.39,145.32
1668636540,162.58,146.88
1668636600,173.65,148.45
1668636660,74.80,149.83
1668636720,75.24,149.27
1668636780,116.15,147.80
1668636840,119.50,145.93
1668636900,119.54,143.92
1668636960,116.08,141.89
1668637020,115.66,140.63
1668637080,119.99,139.76
1668637140,128.75,139.10
1668637200,169.12,138.56
1668637260,210.31,138.09
1668637320,189.35,137.64
1668637380,41.82,137.21
1668637440,74.56,136.80
1668637500,111.31,136.41
1668637560,154.31,136.13
1668637620,212.72,135.92
1668637680,224.58,137.26
1668637740,213.32,139.31
1668637800,201.11,141.64
1668637860,116.76,144.05
1668637920,92.24,146.44
1668637980,123.92,147.25
1668638040,170.09,147.30
1668638100,148.26,146.98
1668638160,65.63,146.49
1668638220,17.57,144.24
1668638280,23.56,140.84
1668638340,48.08,136.97
1668638400,79.82,132.99
1668638460,85.71,129.04
1668638520,148.82,125.22
1668638580,168.28,123.99
1668638640,217.68,124.51
1668638700,281.24,127.05
1668638760,294.76,130.47
1668638820,265.27,134.23
1668638880,20.26,138.06
1668638940,133.72,141.82
1668639000,150.30,143.61
1668639060,244.13,144.42
1668639120,262.12,147.30
1668639180,258.65,150.13
1668639240,242.84,152.87
1668639300,218.28,155.50
1668639360,47.71,158.01
1668639420,82.18,160.40
1668639480,137.60,161.36
1668639540,178.57,161.63
1668639600,194.91,161.55
1668639660,174.62,161.31
1668639720,107.73,161.01
1668639780,87.46,159.74
1668639840,152.60,158.04
1668639900,106.30,156.18
1668639960,67.30,154.05
1668640020,91.34,151.21
1668640080,84.37,148.11
1668640140,69.21,144.95
1668640200,36.77,141.56
1668640260,24.00,137.77
1668640320,60.21,133.89
1668640380,72.99,130.05
1668640440,77.73,126.34
1668640500,86.69,122.77
1668640560,101.53,120.68
1668640620,107.48,119.33
1668640680,115.36,118.37
1668640740,122.19,117.63
1668640800,135.41,117.00
1668640860,134.73,116.71
1668640920,82.78,116.60
1668640980,40.89,116.58
1668641040,79.01,116.01
1668641100,109.58,115.20
1668641160,121.98,114.29
1668641220,120.23,113.36
1668641280,118.38,112.44
1668641340,132.13,112.15
1668641400,121.25,111.74
1668641460,31.73,111.27
1668641520,63.17,110.79
1668641580,156.61,110.32
1668641640,204.32,109.86
1668641700,285.86,112.01
1668641760,319.17,115.74
1668641820,195.90,120.14
1668641880,146.16,124.74
1668641940,156.36,129.33
1668642000,218.99,133.79
1668642060,8.44,135.41
1668642120,45.39,135.63
1668642180,116.83,135.86
1668642240,160.31,136.08
1668642300,239.25,136.30
1668642360,254.51,136.50
1668642420,247.41,137.28
1668642480,145.44,138.30
1668642540,160.01,139.41
1668642600,10.05,140.54
1668642660,77.97,141.66
1668642720,141.91,142.42
1668642780,233.91,143.01
1668642840,277.62,143.49
1668642900,258.69,145.61
1668642960,257.01,148.44
1668643020,206.83,151.55
1668643080,94.10,154.71
1668643140,121.99,157.81
1668643200,120.72,159.78
1668643260,186.61,161.17
1668643320,281.69,162.24
1668643380,308.22,163.14
1668643440,327.44,165.70
1668643500,321.68,168.98
1668643560,158.51,172.52
1668643620,125.62,176.09
1668643680,134.16,179.60
1668643740,242.60,181.48
1668643800,300.94,182.55
1668643860,243.69,183.67
1668643920,173.84,184.80
1668643980,159.81,185.90
1668644040,158.34,186.95
1668644100,167.16,187.97
1668644160,102.89,187.93
1668644220,19.02,185.81
1668644280,83.09,182.76
1668644340,110.02,179.34
1668644400,205.18,175.84
1668644460,173.09,172.38
1668644520,204.42,170.59
1668644580,218.48,169.64
1668644640,123.20,169.11
1668644700,113.65,168.80
1668644760,109.49,168.59
1668644820,110.10,167.83
1668644880,138.90,166.83
1668644940,167.71,165.73
1668645000,184.07,164.62
1668645060,175.86,163.52
1668645120,190.03,162.86
1668645180,42.52,162.42
1668645240,222.76,162.09
1668645300,29.75,161.83
1668645360,31.78,158.43
1668645420,0.00,153.62
1668645480,0.00,147.99
1668645540,0.00,142.11
1668645600,10.44,136.25
1668645660,87.85,130.55
1668645720,110.19,125.08
1668645780,99.16,122.10
1668645840,103.99,120.18
1668645900,97.48,118.82
1668645960,106.99,117.74
1668646020,96.54,116.84
1668646080,76.00,116.02
1668646140,131.09,115.26
1668646200,50.63,114.55
1668646260,108.84,113.63
1668646320,114.51,112.63
1668646380,85.03,111.63
1668646440,79.37,110.48
1668646500,55.49,109.16
1668646560,65.48,107.79
1668646620,80.07,106.42
1668646680,79.05,105.08
1668646740,115.65,103.80
1668646800,318.25,102.58
1668646860,162.40,102.31
1668646920,29.78,102.50
1668646980,33.58,102.91
1668647040,31.60,103.41
1668647100,49.35,103.94
1668647160,50.15,103.21
1668647220,61.64,101.91
1668647280,77.12,100.36
1668647340,85.80,98.73
1668647400,94.85,97.12
1668647460,434.75,96.29
1668647520,330.92,98.13
1668647580,37.09,101.18
1668647640,49.37,104.74
1668647700,74.99,108.44
1668647760,109.01,112.13
1668647820,252.46,113.80
1668647880,190.04,115.90
1668647940,67.71,118.15
1668648000,190.67,120.42
1668648060,129.17,122.63
1668648120,243.62,124.77
1668648180,64.96,126.29
1668648240,126.50,127.48
1668648300,7.03,128.49
1668648360,0.00,126.76
1668648420,23.22,123.77
1668648480,64.07,120.26
1668648540,106.58,116.59
1668648600,140.80,112.94
1668648660,140.31,111.90
1668648720,254.35,112.12
1668648780,121.03,113.98
1668648840,470.86,116.58
1668648900,66.76,119.47
1668648960,0.00,122.42
1668649020,65.96,125.33
1668649080,67.57,125.24
1668649140,3.51,123.74
1668649200,0.00,120.02
1668649260,3.51,115.39
1668649320,0.00,110.43
1668649380,7.03,105.45
1668649440,16.11,100.59
1668649500,25.51,95.89
1668649560,25.06,93.72
1668649620,243.98,92.80
1668649680,191.19,92.50
1668649740,166.91,94.03
1668649800,141.90,96.39
1668649860,137.78,99.09
1668649920,393.80,101.88
1668649980,557.60,107.84
1668650040,251.89,115.17
1668650100,122.29,122.95
1668650160,111.56,130.76
1668650220,109.22,138.39
1668650280,112.64,142.14
1668650340,111.72,143.95
1668650400,240.48,144.80
1668650460,261.79,145.18
1668650520,101.72,145.18
1668650580,50.59,145.00
1668650640,71.32,144.74
1668650700,60.67,142.78
1668650760,62.98,140.08
1668650820,70.56,137.08
1668650880,92.28,134.01
1668650940,108.97,131.00
1668651000,98.58,129.31
1668651060,154.68,128.29
1668651120,106.18,127.62
1668651180,57.49,126.77
1668651240,56.99,126.70
1668651300,72.88,127.01
1668651360,141.71,127.49
1668651420,372.43,128.03
1668651480,397.35,128.60
1668651540,272.34,130.19
1668651600,134.58,132.23
1668651660,39.38,134.44
1668651720,64.14,136.66
1668651780,74.42,138.84
1668651840,68.40,138.92
1668651900,82.73,138.01
1668651960,94.25,136.65
1668652020,184.24,135.10
1668652080,360.95,133.51
1668652140,127.89,134.03
1668652200,136.44,135.53
1668652260,112.18,137.47
1668652320,261.17,139.56
1668652380,236.40,141.94
1668652440,156.54,144.40
1668652500,150.03,146.84
1668652560,171.29,149.20
1668652620,110.49,151.47
1668652680,101.01,152.61
1668652740,250.49,153.19
1668652800,296.41,153.48
1668652860,153.41,153.81
1668652920,146.25,154.16
1668652980,109.91,154.50
1668653040,100.06,154.82
1668653100,59.52,155.14
1668653160,0.00,153.48
1668653220,91.94,150.93
1668653280,67.59,148.02
1668653340,195.35,145.01
1668653400,11.10,142.02
1668653460,55.66,137.89
1668653520,10.54,133.31
1668653580,24.60,129.34
1668653640,46.55,125.75
1668653700,87.37,122.44
1668653760,137.61,119.34
1668653820,151.87,116.41
1668653880,138.84,115.57
1668653940,123.89,115.73
1668654000,188.78,116.37
1668654060,238.93,116.61
1668654120,9.97,116.64
1668654180,16.49,116.58
1668654240,45.57,116.47
1668654300,50.75,115.29
1668654360,81.79,113.62
1668654420,71.36,111.76
1668654480,105.65,109.86
1668654540,112.84,107.99
1668654600,133.08,107.22
1668654660,126.90,107.32
1668654720,118.28,107.84
1668654780,142.72,108.55
1668654840,158.68,109.73
1668654900,200.86,111.52
1668654960,461.17,114.61
1668655020,520.35,123.02
1668655080,464.99,133.76
1668655140,284.60,145.33
1668655200,231.90,157.01
1668655260,10.54,168.44
1668655320,35.14,171.31
1668655380,52.70,170.04
1668655440,27.79,166.84
1668655500,203.70,162.79
1668655560,110.81,158.45
1668655620,475.55,155.20
1668655680,288.95,157.85
1668655740,474.19,163.23
1668655800,376.10,169.79
1668655860,0.00,176.73
1668655920,0.00,183.68
1668655980,277.57,186.34
1668656040,196.76,186.90
1668656100,7.03,186.45
1668656160,3.51,182.00
1668656220,16.09,175.77
1668656280,24.17,168.84
1668656340,34.93,161.76
1668656400,59.90,154.78
1668656460,98.96,151.57
1668656520,318.01,150.23
1668656580,444.89,149.81
1668656640,345.24,149.90
1668656700,0.00,150.24
1668656760,17.57,150.68
1668656820,0.00,151.16
1668656880,9.30,151.65
1668656940,313.95,152.13
1668657000,17.23,152.60
1668657060,48.95,150.73
1668657120,141.12,147.80
1668657180,36.32,144.45
1668657240,30.44,140.31
1668657300,28.30,135.91
1668657360,47.78,131.49
1668657420,71.45,127.18
1668657480,463.83,123.02
1668657540,124.10,122.38
1668657600,167.52,123.43
1668657660,126.49,125.25
1668657720,0.00,127.39
1668657780,0.00,129.64
1668657840,0.00,129.92
1668657900,235.41,129.27
1668657960,158.11,128.18
1668658020,7.03,126.92
1668658080,0.00,123.33
1668658140,0.00,118.85
1668658200,0.00,114.05
1668658260,14.05,109.23
1668658320,47.61,104.52
1668658380,194.82,99.98
1668658440,12.81,97.92
1668658500,32.87,97.09
1668658560,24.29,96.13
1668658620,115.28,95.14
1668658680,126.23,94.16
1668658740,394.75,93.20
1668658800,3.51,93.59
1668658860,118.92,94.60
1668658920,98.92,95.88
1668658980,17.57,97.27
1668659040,13.56,98.66
1668659100,220.97,99.78
1668659160,285.03,100.76
1668659220,105.85,101.25
1668659280,117.99,101.51
1668659340,1.47,101.64
1668659400,0.00,101.72
1668659460,7.03,101.76
1668659520,27.31,101.38
1668659580,85.23,100.82
1668659640,223.70,100.17
1668659700,299.70,99.51
1668659760,14.05,99.35
1668659820,3.51,99.43
1668659880,20.93,99.63
1668659940,32.28,98.39
1668660000,41.74,96.50
1668660060,59.60,94.35
1668660120,77.03,92.12
1668660180,87.35,89.92
1668660240,100.08,88.81
1668660300,117.91,88.57
1668660360,356.81,89.18
1668660420,71.27,91.38
1668660480,160.10,94.27
1668660540,114.89,97.42
1668660600,123.35,100.61
1668660660,13.96,103.74
1668660720,13.72,104.09
1668660780,33.00,103.09
1668660840,71.65,101.49
1668660900,157.07,99.64
1668660960,136.93,97.72
1668661020,237.35,97.78
1668661080,143.41,98.65
1668661140,144.97,99.87
1668661200,80.81,101.24
1668661260,49.19,102.63
1668661320,7.03,104.01
1668661380,21.93,104.17
1668661440,89.23,103.75
1668661500,147.16,103.06
1668661560,155.99,102.26
1668661620,133.63,101.43
1668661680,186.50,101.76
1668661740,161.73,102.62
1668661800,133.29,103.71
1668661860,35.13,104.89
1668661920,133.51,106.08
1668661980,35.13,107.33
1668662040,3.51,106.12
1668662100,15.75,103.94
1668662160,38.06,101.35
1668662220,68.26,98.64
1668662280,84.12,95.93
1668662340,95.28,93.30
1668662400,111.87,92.10
1668662460,96.57,91.83
1668662520,127.17,92.01
1668662580,207.61,92.98
1668662640,168.84,94.48
1668662700,124.86,96.20
1668662760,99.93,97.98
1668662820,72.23,99.74
1668662880,3.51,101.45
1668662940,3.51,100.58
1668663000,17.63,98.51
1668663060,49.13,95.92
1668663120,97.52,93.15
1668663180,509.69,90.36
1668663240,1144.39,99.52
1668663300,1231.14,125.95
1668663360,696.03,159.92
1668663420,1048.60,196.63
1668663480,793.14,233.71
1668663540,1062.47,270.05
1668663600,863.91,304.64
1668663660,979.93,337.54
1668663720,1055.24,368.16
1668663780,950.55,396.95
1668663840,893.65,424.14
1668663900,809.15,449.90
1668663960,1012.67,474.33
1668664020,944.74,494.84
1668664080,769.37,512.97
1668664140,675.53,529.53
1668664200,750.45,544.91
1668664260,868.05,559.37
1668664320,720.24,569.42
1668664380,492.37,577.13
1668664440,666.68,583.53
1668664500,953.57,589.15
1668664560,719.44,596.41
1668664620,832.14,604.25
1668664680,1093.88,612.18
1668664740,262.59,619.94
1668664800,728.63,627.44
1668664860,882.17,633.54
1668664920,814.31,638.25
1668664980,511.87,642.18
1668665040,725.14,645.65
1668665100,597.55,648.82
1668665160,660.22,651.75
1668665220,457.10,653.36
1668665280,489.49,655.09
1668665340,1129.50,656.83
1668665400,1005.24,658.54
1668665460,780.48,659.46
1668665520,454.94,659.97
1668665580,519.64,660.29
1668665640,553.08,660.49
1668665700,469.12,660.65
1668665760,570.86,657.72
1668665820,580.53,653.39
1668665880,504.21,648.51
1668665940,577.57,643.50
1668666000,691.68,638.54
1668666060,740.35,635.56
1668666120,409.67,633.61
1668666180,487.80,632.19
1668666240,336.00,627.91
1668666300,427.57,619.72
1668666360,353.44,609.88
1668666420,325.67,599.26
1668666480,437.12,588.54
1668666540,204.25,578.03
1668666600,301.72,566.26
1668666660,412.92,554.18
1668666720,307.88,542.25
1668666780,258.60,530.70
1668666840,126.73,518.41
1668666900,295.56,504.89
1668666960,121.04,491.12
1668667020,100.74,477.73
1668667080,270.52,464.85
1668667140,344.00,452.54
1668667200,248.78,440.80
1668667260,31.40,429.63
1668667320,153.06,418.66
1668667380,262.79,408.06
1668667440,281.93,397.89
1668667500,285.61,388.19
1668667560,186.16,378.95
1668667620,218.03,370.14
1668667680,122.02,361.76
1668667740,144.59,352.95
1668667800,196.42,344.16
1668667860,211.91,335.60
1668667920,126.03,327.36
1668667980,154.97,318.96
1668668040,142.00,310.71
1668668100,134.40,302.72
1668668160,183.07,295.06
1668668220,141.73,287.74
1668668280,6.40,280.62
1668668340,75.94,274.23
1668668400,69.34,268.34
1668668460,157.78,262.84
1668668520,491.58,257.66
1668668580,338.57,252.76
1668668640,179.09,250.59
1668668700,74.34,249.76
1668668760,124.43,245.91
1668668820,119.08,240.73
1668668880,128.18,235.03
1668668940,72.38,229.24
1668669000,185.68,224.38
1668669060,123.42,220.09
1668669120,198.35,216.17
1668669180,103.07,212.53
1668669240,156.09,208.72
1668669300,67.87,204.94
1668669360,74.44,200.53
1668669420,141.71,195.93
1668669480,117.86,191.36
1668669540,65.20,186.92
1668669600,84.61,182.07
1668669660,82.67,177.16
1668669720,59.40,172.33
1668669780,79.21,167.85
1668669840,92.44,163.64
1668669900,91.71,159.67
1668669960,100.94,155.91
1668670020,130.23,152.35
1668670080,106.12,150.10
1668670140,113.84,148.17
1668670200,108.97,146.44
1668670260,133.45,144.85
1668670320,52.89,143.36
1668670380,139.69,141.51
1668670440,101.15,139.55
1668670500,87.03,137.57
1668670560,70.41,135.41
1668670620,97.80,133.20
1668670680,98.33,131.03
1668670740,27.49,128.94
1668670800,37.87,125.76
1668670860,37.67,122.15
1668670920,44.27,118.42
1668670980,60.91,114.73
1668671040,66.89,111.15
1668671100,131.41,109.19
1668671160,104.04,108.05
1668671220,50.48,107.32
1668671280,121.84,106.49
1668671340,90.57,105.62
1668671400,45.15,104.76
1668671460,51.80,103.58
1668671520,99.75,102.28
1668671580,99.09,100.95
1668671640,72.84,99.64
1668671700,137.28,99.16
1668671760,168.37,99.08
1668671820,167.37,99.88
1668671880,76.67,101.08
1668671940,161.76,102.43
1668672000,88.94,103.83
1668672060,45.00,105.22
1668672120,49.42,105.06
1668672180,57.60,104.18
1668672240,52.88,102.97
1668672300,158.33,101.64
1668672360,229.75,100.28
1668672420,127.30,100.45
1668672480,100.64,101.36
1668672540,94.93,102.58
1668672600,113.11,103.92
1668672660,124.56,105.29
1668672720,191.57,105.98
1668672780,100.93,106.33
1668672840,60.79,106.51
1668672900,56.47,106.61
1668672960,79.20,106.66
1668673020,61.35,106.00
1668673080,49.91,104.56
1668673140,54.79,102.87
1668673200,56.74,101.10
1668673260,63.33,99.33
1668673320,95.60,97.61
1668673380,54.36,95.95
1668673440,185.91,95.13
1668673500,108.35,94.73
1668673560,64.78,94.53
1668673620,59.38,94.44
1668673680,86.82,94.40
1668673740,85.73,94.30
1668673800,100.68,94.17
1668673860,121.74,94.03
1668673920,132.25,94.65
1668673980,147.86,95.89
1668674040,144.14,97.73
1668674100,173.87,99.81
1668674160,176.97,101.35
1668674220,155.23,102.60
1668674280,85.96,103.67
1668674340,17.17,104.63
1668674400,44.22,105.52
1668674460,58.45,105.15
1668674520,82.99,104.18
1668674580,92.12,102.97
1668674640,90.96,101.66
1668674700,84.37,100.34
1668674760,127.18,99.73
1668674820,91.25,99.47
1668674880,74.99,99.38
1668674940,96.79,99.00
1668675000,80.43,98.49
1668675060,79.99,97.82
1668675120,82.60,97.07
1668675180,75.94,96.32
1668675240,79.70,95.97
1668675300,89.83,95.82
1668675360,105.63,95.78
1668675420,132.57,95.78
1668675480,131.16,95.80
1668675540,122.07,96.15
1668675600,78.19,96.64
1668675660,166.83,97.19
1668675720,47.90,97.75
1668675780,53.27,98.31
1668675840,72.95,98.79
1668675900,195.38,99.23
1668675960,205.31,99.64
1668676020,221.69,102.41
1668676080,217.33,106.23
1668676140,185.44,110.45
1668676200,183.08,114.76
1668676260,198.24,119.00
1668676320,174.78,122.04
1668676380,163.34,124.44
1668676440,148.52,126.47
1668676500,115.79,128.28
1668676560,96.82,129.93
1668676620,94.86,129.89
1668676680,76.57,129.00
1668676740,64.42,127.26
1668676800,59.98,124.88
1668676860,62.98,122.26
1668676920,68.83,119.58
1668676980,69.27,116.95
1668677040,50.38,114.40
1668677100,10.54,111.59
1668677160,26.19,108.93
1668677220,77.07,106.41
1668677280,67.39,104.01
1668677340,111.62,101.74
1668677400,164.34,99.58
1668677460,165.73,99.30
1668677520,90.85,99.91
1668677580,112.86,100.93
1668677640,112.40,102.13
1668677700,103.09,103.37
1668677760,98.95,103.96
1668677820,104.94,104.18
1668677880,120.82,104.24
1668677940,271.97,104.68
1668678000,202.36,105.72
1668678060,99.84,107.02
1668678120,62.70,108.42
1668678180,53.56,109.83
1668678240,48.36,111.20
1668678300,48.36,110.28
1668678360,10.75,108.30
1668678420,45.15,106.40
1668678480,35.68,104.60
1668678540,189.76,102.89
1668678600,45.52,101.27
1668678660,107.57,100.08
1668678720,84.84,99.13
1668678780,85.89,98.31
1668678840,99.34,97.58
1668678900,106.78,96.91
1668678960,115.38,96.84
1668679020,134.02,97.00
1668679080,125.37,97.27
1668679140,76.49,97.58
1668679200,71.99,97.91
1668679260,250.57,98.23
1668679320,110.68,98.47
1668679380,78.15,98.67
1668679440,47.77,98.83
1668679500,21.42,98.99
1668679560,27.40,99.13
1668679620,30.94,97.70
1668679680,36.78,95.55
1668679740,46.32,93.13
